# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.81,4.6,0.01507345217893255,0,1.0,0.04203935682591418,0.0,0.0,0.021806561532653042
 0.16293310721888501,6.823273598254655,4.600003492036496,0.01507345217893255,0.162933107218885,0.9999999999999998,0.04203935682591418,0.0035530108282749717,0.47934725926794564,0.1624214728893245
 0.2285554121618436,6.836118783519253,4.6000139234840836,0.04652932420018511,0.22855541216184355,0.9999999999999996,0.04600711713950248,0.014211482251502705,0.6785825645186907,0.36196546920090733
 0.2776270790288403,6.848538380755579,4.600031227349912,0.0798285017479986,0.2776270790288403,1.000000000000001,0.0504876367227939,0.031973731173485787,0.8765487857577355,0.6171247607360909
 0.31791588793365877,6.860535214925412,4.6000553366411285,0.11514360827314266,0.3179158879336587,0.9999999999999987,0.05556612671139609,0.05683695272921396,1.086484731524926,0.925340897432619
 0.3524548001196871,6.872112110990542,4.6000861843648835,0.15266960900674265,0.35245480011968705,1.0,0.06134531633794256,0.08879722072777985,1.316312796016917,1.286477761367876
 0.3828107601815773,6.883271893912745,4.600123703528326,0.19262754767158718,0.38281076018157717,0.9999999999999982,0.06794979236093406,0.12784948827237297,1.5728915885241905,1.7018681434728555
 0.4099210274850796,6.894017388653812,4.600167827138605,0.23526905907590834,0.40992102748507947,1.0,0.07553161100251414,0.17398758855723728,1.8633283655497812,2.1739534355467094
 0.4344002304036425,6.90435142017552,4.600218488202867,0.28088185224011564,0.4344002304036424,1.0,0.08427761601182267,0.22720423584149219,2.1956799959044115,2.706157204142949
 0.45667786847501357,6.914276813439656,4.600275619728263,0.3297964165094236,0.4566778684750134,0.9999999999999976,0.09441906694188076,0.2874910265996222,2.579523798354847,3.3028766239163354
 0.4770684013096967,6.9237963934080025,4.600339154721942,0.38239428121762464,0.4770684013096965,1.0,0.10624443535670425,0.3548384408484956,2.9135295077794856,3.821294134916636
 0.49653756546599737,6.932912985042343,4.600409026191051,0.43911826547880933,0.4594750796542893,-0.9036505889090063,0.12011658397529683,0.42923584365069656,3.1665411814203757,4.202082042578508
 0.515917397253671,6.941629413304461,4.6004851671427405,0.5004853009234776,0.44009524786661564,-1.0,0.1364960973871029,0.5106714867938722,3.4466220760509176,4.576764000099414
 0.5352456876899148,6.949948503156138,4.600567510584159,0.5671026134333591,0.42076695743037196,-0.9999999999999971,0.15597334551107453,0.5991325106459383,3.76552866757356,4.952822322727871
 0.5545220576702613,6.9578730795591595,4.600655989522455,0.6396883372011084,0.40149058745002547,-0.9999999999999971,0.17931314417825162,0.6946049461857601,4.130754728791008,5.33024706617274
 0.5737460766981115,6.965405967475308,4.600750536964778,0.719098044706769,0.3822665684221752,-1.0000000000000029,0.2075178445373393,0.7970737172090075,4.551689291573344,5.709036150494768
 0.5929172507132556,6.9725499918663685,4.6008510859182765,0.8063592721783897,0.3630953944070311,-1.0,0.24191786994787334,0.9065226427088913,5.0402217603810575,6.089197901061353
 0.6120350062229117,6.979307977694122,4.600957569390099,0.9027169995078032,0.34397763889737504,-0.9999999999999971,0.2843038734262185,1.0229344394312934,5.611584923990917,6.470754564551461
 0.6310986693463,6.985682749920354,4.601069920387394,1.0096943640870504,0.32491397577398684,-0.9999999999999971,0.33712331901626336,1.1462907246040293,6.285549092611913,6.853747253051265
 0.650107437750715,6.991677133506845,4.601188071917312,1.129174911083091,0.30590520736957183,-1.0,0.4037790361875714,1.2765720188396763,7.088144988941984,7.2382430206821375
 0.6690603424791054,6.997293953415382,4.601311956987,1.2635158477595263,0.28695230264118143,-1.0,0.4890932619065085,1.4137577492116016,8.054200970497432,7.624345194242621
 0.6879561951222759,7.002536034607746,4.6014415086036085,1.4157068424565267,0.268056449998011,-0.9999999999999971,0.6000478117347471,1.5578262525026754,9.231166104008224,8.012208789580404
 0.7067935132810014,7.007406202045722,4.601576659774285,1.5895972553337718,0.24921913183928543,-1.0000000000000044,0.7469996304343041,1.7087547786261381,10.685021821778895,8.402064094553337
 0.7255704130780668,7.011907280691092,4.601717343506179,1.7902288394107717,0.23044223204222006,-0.999999999999997,0.9457442407370433,1.8665194942180874,12.50969603100792,8.794253772355352
 0.7442844502713444,7.0160420955056395,4.601863492806439,2.024335756211651,0.21172819484894242,-1.0000000000000029,1.2211539705197152,2.031095486401067,14.842569850939574,9.189293143712723
 0.7629323786415769,7.019813471451148,4.602015040682214,2.301118935622145,0.1930802664787099,-0.9999999999999986,1.6138807513477318,2.202456766718091,17.891040774340237,9.58797183541536
 0.7815097703544409,7.023224233489401,4.602171920140653,2.633487808237885,0.17450287476584592,-1.0,2.1933569194416886,2.3805762752365096,21.9801702847381,9.991532792136335
 0.8000103961773452,7.026277206582184,4.602334064188905,3.040134714199543,0.15600224894294162,-1.000000000000003,3.0846024671536205,2.5654258848211016,27.64297974483241,10.402004189789185
 0.8184251667599791,7.0289752156912755,4.6025014058341185,3.5491738444210297,0.1375874783603076,-1.000000000000003,4.527747575148817,2.7569764055756667,35.803388278101295,10.822854212202254
 0.8367402230279747,7.0313210857784645,4.602673878083443,4.204914915319348,0.11927242209231205,-0.9999999999999992,7.022864097205438,2.955197589452464,48.17895316379963,11.260384819614863
 0.8549332554027983,7.033317641805529,4.602851413944025,5.081436170013465,0.10107938971748848,-0.9999999999999977,11.725862927214504,3.1600581350286894,68.26711942349138,11.726995265066762
