# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8211595664897497,4.454530899583126,0.032327586389338615,0,3.0,0.09021081159539203,0.0,0.0,0.0
 0.08976975496683309,1.8332474779258798,4.454537719859349,0.032327586389338615,0.2693092649004993,3.0,0.09021081159539203,0.0,1.6718111118070895,0.0
 0.1274120950549167,1.8455103105669102,4.454558107743885,0.09525846882301826,0.38223628516475017,3.000000000000001,0.08574756680008176,0.0,2.078437164028335,0.0
 0.15660398111337542,1.8579467119118012,4.4545919538205405,0.15593196969499948,0.46981194334012627,2.999999999999999,0.08157421931920063,0.0,2.353960189593229,0.0
 0.18146793330117225,1.8705553294595125,4.4546391486731185,0.21446072330102267,0.5444037999035167,2.9999999999999987,0.07766737925184963,0.0,2.5531055616616825,0.0
 0.20359361543754068,1.8833348107090047,4.454699582885422,0.27094992541894347,0.610780846312622,2.9999999999999987,0.07400589176075623,0.0,2.700522321102511,0.0
 0.22379267456072913,1.896283803159238,4.454773147041255,0.32549793544638317,0.6713780236821874,3.0000000000000013,0.07057059078612771,0.0,2.810245685976921,0.0
 0.24254508679796719,1.9094009543091723,4.454859731724423,0.37819682103774227,0.7276352603939016,3.000000000000003,0.06734408457891021,0.0,2.891291170970626,0.0
 0.26016214001522464,1.9226849116577682,4.454959227518728,0.4291328514633184,0.7804864200456739,2.9999999999999982,0.06431056608331175,0.0,2.9498952844769475,0.0
 0.27685903573810977,1.9361343227039856,4.455071525007976,0.47838694542166055,0.8305771072143292,2.9999999999999933,0.06145564728066076,0.0,2.990593044821646,0.0
 0.29279170584776787,1.9497478349467847,4.455196514775968,0.5260350778370418,0.8783751175433036,3.0000000000000036,0.05876621178365469,0.0,3.0168019996936994,0.0
 0.3080772872247625,1.9635240958851254,4.45533408740651,0.5721486503016401,0.9242318616742874,2.999999999999993,0.056230286016062565,0.0,3.031166925914403,0.0
 0.3228063270000034,1.9774617530179686,4.455484133483407,0.6167948285188278,0.96841898100001,3.0,0.05383692400083421,0.0,3.0357767849050004,0.0
 0.3370504645012805,1.9915594538442738,4.45564654359046,0.6600368504661996,1.0111513935038414,3.000000000000004,0.05157610604008331,0.0,3.0323082457513153,0.0
 0.35086748246530486,2.0058158458630015,4.455821208311474,0.7019343079702047,1.0526024473959144,2.999999999999992,0.04943864807755382,0.0,3.0221245134724795,0.0
 0.36430475028150333,2.020229576573112,4.456008018230254,0.742543404431633,1.0929142508445098,3.0,0.047416121163940214,0.0,3.0063456222869673,0.0
 0.3774016431377232,2.0347992934735655,4.456206863930603,0.781917190935491,1.1322049294131693,3.0,0.045500780550831676,0.0,2.9858998142879862,0.0
 0.3901912859337355,2.0495236440633215,4.456417635996326,0.8201057829849138,1.1705738578012062,2.9999999999999956,0.04368550070114288,0.0,2.961561929417343,0.0
 0.4027018386064809,2.0644012758413406,4.456640225011226,0.8571565594964871,1.2081055158194425,3.0000000000000044,0.04196371885886504,0.0,2.933982665669059,0.0
 0.41495746192430816,2.0794308363065834,4.456874521559106,0.8931143458679617,1.2448723857729243,3.0,0.040329383030794204,0.0,2.903711237558434,0.0
 0.4269790556040992,2.09461097295801,4.457120416223771,0.9280215825293324,1.2809371668122975,3.0000000000000093,0.038776906848330746,0.0,2.871213174617385,0.0
 0.4387848309692701,2.10994033329458,4.4573777995890245,0.9619184802943845,1.3163544929078101,2.9999999999999907,0.03730112763021645,0.0,2.836884476594015,0.0
 0.4503907612389775,2.125417564815254,4.457646562238671,0.9948431637129499,1.3511722837169322,3.0,0.035897269391543606,0.0,2.801062993689785,0.0
 0.46181093988762967,2.1410413150189918,4.457926594756515,1.0268318035070159,1.385432819662889,3.0000000000000098,0.034560909312297466,0.0,2.7640376590677365,0.0
 0.4730578689614604,2.156810231404754,4.458217787726358,1.0579187390159477,1.4191736068843812,3.0000000000000098,0.033287947783764496,0.0,2.7260560473726847,0.0
 0.4841426933429694,2.1727229614715005,4.458520031732007,1.0881365915552246,1.452428080028908,2.999999999999985,0.03207458082547017,0.0,2.6873305998977357,0.0
 0.49507539281680424,2.188778152718192,4.458833217357263,1.1175163693907468,1.4852261784504126,3.000000000000005,0.03091727552806565,0.0,2.648043804498509,0.0
 0.5058649408404617,2.204974452643788,4.459157235185932,1.1460875651881322,1.517594822521385,2.9999999999999796,0.02981274753430411,0.0,2.608352501453775,0.0
 0.5165194367884167,2.221310508747249,4.459491975801818,1.1738782463457096,1.54955831036525,3.00000000000001,0.02875794093533221,0.0,2.5683915183237964,0.0
 0.5270462168726457,2.237784968527535,4.459837329788723,1.2009151390293034,1.5811386506179372,3.000000000000021,0.02775001046431347,0.0,2.528276722978405,0.0
 0.5374519477800441,2.254396479483607,4.460193187730452,1.2272237062680555,1.6123558433401326,3.0000000000000213,0.026786303091722353,0.0,2.4881076134707114,0.0
 0.5477427061942154,2.2711436891144245,4.460559440210808,1.252828220626743,1.6432281185826463,2.9999999999999893,0.02586434469183103,0.0,2.4479695271557214,0.0
 0.5579240467065367,2.288025244918947,4.460935977813598,1.2777518319465015,1.6737721401196104,3.000000000000011,0.024981825194011716,0.0,2.407935515133865,0.0
 0.5680010601135952,2.305039794396136,4.461322691122622,1.3020166304158378,1.7040031803407858,3.0,0.02413658613081915,0.0,2.3680679677084955,0.0
