# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.9172977001690135,2.6116598738384096,0.9210530446381484,171.82985113632796,1.4028253902732861,-1.333178628543713,-1.524452929596378,180.0,-122.51045237347151,5.4695225838140494e-12
 1.9224940786453566,2.6044732346936867,0.9221664633460299,171.1932404584874,1.3961924818495761,-1.2764482906521863,-1.5389718091305715,180.00000000000003,-123.09658614585217,-5.467573750744492e-12
 1.92769230929136,2.5973301840459415,0.9233549629846403,170.55335601196566,1.389851715796889,-1.2197931343354391,-1.5530460007948228,180.0,-123.66237548930866,0.0
 1.9328920439304556,2.5902305704190973,0.9246182743564704,169.91034447458105,1.3838033222279325,-1.1632119692186258,-1.566651925749285,180.0,-124.20715930575163,0.0
 1.9380929291124998,2.583174242337077,0.9259561282640114,169.26435730024394,1.378047484003162,-1.1067035751225933,-1.5797664622262853,180.0,-124.73029512111475,0.0
 1.943294606386591,2.5761610483238053,0.9273682555097544,168.61555055872176,1.3725843354802367,-1.050266718801716,-1.5923670348981571,180.0,-125.23116110257074,-5.463500421914267e-12
 1.948496712588762,2.5691908369032057,0.9288543868961909,167.96408475884502,1.367413961439332,-0.9939001319786722,-1.6044317039730425,179.99999999999997,-125.70915804332793,5.463435986690028e-12
 1.9536988801440596,2.5622634565992004,0.9304142532258117,167.31012465546823,1.3625363959289882,-0.9376025394216058,-1.6159392540136361,180.0,-126.16371132176067,0.0
 1.9589007373823144,2.555378755935714,0.9320475853011082,166.65383904052402,1.3579516213650233,-0.8813726240405297,-1.6268692811021963,180.0,-126.59427279235126,0.0
 1.9641019088668252,2.5485365834366704,0.9337541139245713,165.99540051877406,1.3536595675645147,-0.8252090540160971,-1.6372022784730886,180.0,-127.00032263197511,0.0
 1.9693020157353605,2.5417367876259913,0.9355335698986923,165.33498526874936,1.349660110900019,-0.7691104751511022,-1.6469197195640939,180.0,-127.38137110326672,0.0
 1.97450067605242,2.534979217027602,0.9373856840259622,164.67277278966216,1.3459530736031267,-0.7130754984563328,-1.6560041377902714,180.0,-127.73696023411163,0.0
 1.9796975051718797,2.528263720165426,0.9393101871088724,164.0089456350863,1.3425382230708676,-0.657102716630041,-1.6644392027871988,180.0,-128.0666654045048,-5.471383665496116e-12
 1.9848921161090798,2.5215901455633856,0.9413068099499138,163.34368913428528,1.339415271317226,-0.6011906938548908,-1.6722097921901993,179.99999999999997,-128.37009682857152,0.0
 1.9900841199211714,2.5149583417454053,0.9433752833515776,162.67719110219278,1.3365838745359289,-0.5453379627155053,-1.6793020584620701,179.99999999999997,-128.6469009118931,5.477293431554288e-12
