# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8401554338653705,4.426037098519695,23.78266894751313,0,2.5,-0.12985707467426189,180.0,0.0,0.0348337429154331
 0.1783625994013471,1.8765450492598719,4.442073684514419,23.78266894751313,0.4459064985033677,2.4999999999999996,-0.12985707467426189,-179.99378696306673,-4.014427758878374,0.25374110360978186
 0.25181593204687724,1.9127700370457457,4.45781558351544,23.487795849958786,0.6295398301171931,2.5,-0.13165302335389095,-179.97514883337743,-5.295390796757129,0.5539223303890883
 0.30788927945410793,1.9488308057101245,4.473264444060107,23.19086556215517,0.7697231986352698,2.500000000000001,-0.13346765151292092,-179.9440885541089,-6.357277137822129,0.9244407824016274
 0.3549204413168271,1.98472776374014,4.488421914685779,22.89187543208009,0.8873011032920677,2.4999999999999987,-0.1353008290796292,-179.90061103003927,-7.302691734722077,1.3556858811974855
 0.39614525898351577,2.020461319622924,4.503289643929809,22.590823296840142,0.9903631474587893,2.499999999999998,-0.1371524098012433,-179.8447231267736,-8.174391575056884,1.8416221284735081
 0.43322640394702594,2.056031881845609,4.517869280329551,22.28770749785696,1.0830660098675646,2.499999999999998,-0.1390222307751654,-179.77643366965967,-8.995202351887126,2.378050786658244
 0.46715344525240676,2.091439858895327,4.532162472422359,21.98252689611423,1.1678836131310166,2.4999999999999982,-0.14091011194615347,-179.69575344239442,-9.779010837993317,2.9618536256118033
 0.4985723703028449,2.12668565925921,4.546170868745587,21.675280887527894,1.2464309257571118,2.499999999999994,-0.1428158556403798,-179.60269518532095,-10.534995955452166,3.5906073813487756
 0.5279327488425944,2.16176969142439,4.5598961178365895,21.365969418361086,1.3198318721064857,2.500000000000001,-0.14473924608080402,-179.49727359341694,-11.269585869555069,4.262364336759782
 0.5555625500840162,2.1966923638779985,4.573339868232723,21.054593000712146,1.3889063752100401,2.5,-0.1466800489200549,-179.37950531397374,-11.98747872860211,4.9755172006156885
 0.581709855933892,2.2314540851071683,4.586503768471339,20.741152728026506,1.4542746398347297,2.5000000000000044,-0.14863801075552321,-179.24940894396792,-12.692222711654145,5.728710822740517
 0.606567790162,2.266055263599031,4.599389467089792,20.42565029065171,1.5164194754049998,2.500000000000002,-0.1506128587299811,-179.1070050271244,-13.386567707385204,6.520781785077252
 0.6302902488410955,2.3004963078407195,4.611998612625438,20.10808799135835,1.5757256221027385,2.499999999999998,-0.1526043000065148,-178.9523160506725,-14.072689653111413,7.350715505469944
 0.653002270378802,2.3347776263193647,4.624332853615631,19.788468760863424,1.6325056759470047,2.5000000000000027,-0.1546120214496487,-178.7853664417947,-14.752339643784337,8.21761483412109
 0.6748071227163626,2.3688996275220995,4.636393838597725,19.466796173297165,1.687017806790906,2.4999999999999973,-0.15663568906274045,-178.60618256376975,-15.426946454248004,9.120676468641465
 0.6957912956139225,2.402862719936055,4.648183216109073,19.143074461619825,1.739478239034806,2.5000000000000053,-0.15867494771008872,-178.41479271180907,-16.09768906907682,10.05917285120301
 0.7160281089415508,2.436667312048364,4.659702634687032,18.817308532922716,1.7900702723538766,2.4999999999999947,-0.16072942067892285,-178.21122710858893,-16.76554925177541,11.032438010066347
 0.7355803791572759,2.470313812346159,4.670953742868955,18.489503983636954,1.8389509478931896,2.5000000000000058,-0.16279870926662388,-177.99551789947787,-17.43135045502085,12.039856302859484
 0.7545024282487653,2.503802629316571,4.681938189192194,18.159667114596093,1.8862560706219134,2.5000000000000115,-0.164882392542457,-177.7676991474607,-18.095787149871416,13.08085333656559
 0.77284162321787,2.5371341714467324,4.6926576221941065,17.827804945935185,1.9321040580446749,2.499999999999997,-0.16698002690196587,-177.52780682775915,-18.759447291466252,14.15488854851766
 0.7906395737099599,2.570308847223775,4.703113690412047,17.493925231782697,1.9765989342748995,2.499999999999997,-0.16909114583729215,-177.27587882215158,-19.4228297712253,15.261449074589276
 0.8079330763040609,2.603327065134832,4.7133080423833675,17.15803647474923,2.019832690760152,2.499999999999987,-0.17121525964903853,-177.01195491299043,-20.0863581488662,16.400044628454445
 0.8247548680930483,2.636189233667034,4.723242326645424,16.820147940169974,2.0618871702326205,2.5,-0.17335185516099946,-176.73607677692047,-20.75039158236014,17.570203185238096
 0.8411342346597823,2.668895761307514,4.732918191735569,16.480269670039224,2.1028355866494555,2.5,-0.17550039551869437,-176.44828797829746,-21.41523361171002,18.7714673122769
 0.8570975054581468,2.7014470565434032,4.742337286191161,16.13841249668526,2.1427437636453663,2.4999999999999827,-0.17766032004382573,-176.14863396230893,-22.08113929432708,20.003391026084405
 0.8726684611078728,2.7338435278618345,4.751501258549549,15.794588056037872,2.181671152769681,2.4999999999999822,-0.17983104396797667,-175.83716204779765,-22.748321037576783,21.265537081276104
 0.8878686710425026,2.7660855837499394,4.76041175734809,15.448808800606349,2.2196716776062555,2.5,-0.1820119584014764,-175.5139214197896,-23.416953419828484,22.557474617511836
 0.9027177755518577,2.79817363269485,4.769070431124139,15.101088011984615,2.2567944388796435,2.5000000000000036,-0.18420243024303817,-175.17896312172704,-24.08717719181391,23.878777105583083
 0.9172337230304961,2.830108083183699,4.777478928415049,14.751439812959587,2.2930843075762395,2.500000000000004,-0.18640180204373683,-174.83234004740828,-24.759102628135818,25.229020545671617
